"Accession","A1-30_1","A1-30_2","A1-30_3","A1-22_1","A1-22_2","A1-22_3","WT-30_1","WT-30_2","WT-30_3","WT-22_1","WT-22_2","WT-22_3","pvalue_A1_22_vs_A1_30","pvalue_WT_22_vs_WT_30","log2FC_A1_22_vs_A1_30","log2FC_WT_22_vs_WT_30","Significance_A1_22_vs_A1_30","Significance_WT_22_vs_WT_30","Direction_A1_22","Direction_WT_22","Protein Group","Avg. Mass","Description","Coverage (%)","#Peptides","#Unique","PTM"
"Q6P1E8|EFCB6_MOUSE",14.8736280905434,14.6978735974275,14.181514904319,15.1042178829068,15.0704901684418,14.8424077043312,14.5668281132881,14.7391978246743,14.6470777462425,13.2993196511845,14.8014008947125,14.7772048610857,0.132321904332146,0.512495155490422,0.421366387796644,-0.358392759074103,FALSE,FALSE,"NS","NS",3189,175771,"EF-hand calcium-binding domain-containing protein 6 OS=Mus musculus OX=10090 GN=Efcab6 PE=1 SV=2",0.4,1,1,"Oxidation (M)"
"Q6P1F6|2ABA_MOUSE",15.5316885488488,16.894465736681,14.4615208858039,15.1683543000897,16.6717631536685,16.13525997694,16.8508642851125,16.7510052491281,16.8644288389114,18.451253619185,16.7241442324114,17.4541252766739,0.684834384538343,0.224112271313159,0.362567419788205,0.72107491837275,FALSE,FALSE,"NS","NS",2018,51692,"Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r2a PE=1 SV=1",5.59,2,2,NA
"Q6P2B1|TNPO3_MOUSE",18.1078013558428,12.0519182162404,15.1025420866587,14.3202247377549,15.0378272553489,12.8873376662044,15.2416691268244,14.6159181011604,16.2411171313259,14.51300983207,15.139306326035,15.213857882565,0.617256051258625,0.475933969722343,-1.00562399981127,-0.410843439546905,FALSE,FALSE,"NS","NS",2239,104170,"Transportin-3 OS=Mus musculus OX=10090 GN=Tnpo3 PE=1 SV=1",1.3,2,1,NA
"Q6P3A8|ODBB_MOUSE",20.543625184985,18.5809710961769,20.02589937416,19.3524626877835,19.2337940212078,17.5093808500883,20.0298409663074,19.3973695135292,20.4610506238357,19.0541530342529,19.3864047919013,19.866602498958,0.290343113210149,0.246546376489268,-1.01828603208081,-0.527033592853336,FALSE,FALSE,"NS","NS",552,42880,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Bckdhb PE=1 SV=2",33.33,12,12,"Carbamidomethylation; Oxidation (M)"
"Q6P549|SHIP2_MOUSE",NA,NA,NA,12.5587744052527,12.9109873248005,10.7568947741027,NA,NA,NA,10.7957994912882,13.7411852878627,13.521894791166,NA,NA,NA,NA,FALSE,FALSE,"NS","NS",2207,138973,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 OS=Mus musculus OX=10090 GN=Inppl1 PE=1 SV=1",0.56,2,1,NA
"Q6P5F9|XPO1_MOUSE",15.4014648787998,13.5168858293772,15.4901112934621,15.1496570276253,14.9134338919774,14.0325856891834,13.6799236160655,15.3220432663835,13.4733572084022,15.0346777587249,12.2854061781761,12.833540820213,0.893004737171176,0.491711132784402,-0.104261797617653,-0.773899777912346,FALSE,FALSE,"NS","NS",2558,123093,"Exportin-1 OS=Mus musculus OX=10090 GN=Xpo1 PE=1 SV=1",2.05,1,1,"Carbamidomethylation"
"Q6P8J7|KCRS_MOUSE",19.1367017993347,19.4247778026043,18.2793602929566,19.2781788866925,18.5941755062629,21.4344952735532,18.5679094460549,19.4372044649253,19.2674334292202,19.5116048100941,19.7194112826562,18.8985222693953,0.423208052685731,0.47487410227539,0.822003257204333,0.285663673981762,FALSE,FALSE,"NS","NS",183,47473,"Creatine kinase S-type, mitochondrial OS=Mus musculus OX=10090 GN=Ckmt2 PE=1 SV=1",51.31,28,20,"Carbamidomethylation; Oxidation (M)"
"Q6P8X1|SNX6_MOUSE",14.7727898261188,15.1946050911091,14.6262890002581,14.5815067807561,15.2630730028105,14.1521752573428,15.1018423402068,14.0740164929157,15.2839494361757,15.0440909644393,15.3957245008114,14.1574610231423,0.615146119762145,0.934873387704101,-0.198976292192174,0.0458227396982345,FALSE,FALSE,"NS","NS",1389,46649,"Sorting nexin-6 OS=Mus musculus OX=10090 GN=Snx6 PE=1 SV=2",2.71,2,1,NA
"Q6P9Q4|FHOD1_MOUSE",12.8359331905201,10.9760503895644,12.5819372770708,10.7751721398971,9.58882435467395,12.9741404194306,11.7667846542822,10.5057424934119,11.7095838429307,10.8322738898041,13.9918763021642,13.7305521833552,0.425805099293288,0.235539203642911,-1.01859464771788,1.5241971282329,FALSE,FALSE,"NS","NS",3088,129600,"FH1/FH2 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Fhod1 PE=1 SV=3",0.5,1,1,NA
"Q6P9R2|OXSR1_MOUSE",12.2628738430689,18.2982608494607,13.2550343252396,13.2781417492007,14.0961293112512,16.1308884499568,19.0610736947435,19.2622094329381,18.9651924328901,19.1704525019049,13.6320290266123,13.4822157858316,0.962128926758836,0.121885222026383,-0.10366983578683,-3.66792608207429,FALSE,FALSE,"NS","NS",1983,58214,"Serine/threonine-protein kinase OSR1 OS=Mus musculus OX=10090 GN=Oxsr1 PE=1 SV=1",1.52,1,1,NA
"Q6PA06|ATLA2_MOUSE",17.0317283370049,17.1141777855514,17.7351297762482,17.3403225097038,16.2816835817168,16.7197228226539,17.8977076330109,17.658803370694,17.3870078364009,17.8683211769443,18.9929420415619,17.5837261175145,0.247179791080915,0.332918628168352,-0.513102328243335,0.500490165304967,FALSE,FALSE,"NS","NS",1657,66224,"Atlastin-2 OS=Mus musculus OX=10090 GN=Atl2 PE=1 SV=1",5.83,3,3,NA
"Q6PAJ3|GARE2_MOUSE",15.9455685899031,13.2638017488351,15.2409589910065,15.0105735609036,12.9949588527673,13.0815153940674,13.2795264310598,16.3884639368925,13.8589977523074,15.1233337389701,12.9612102443092,13.1647443315633,0.340837017715652,0.554143811156151,-1.12109384066877,-0.759233268472343,FALSE,FALSE,"NS","NS",2845,93510,"GRB2-associated and regulator of MAPK protein 2 OS=Mus musculus OX=10090 GN=Garem2 PE=2 SV=2",0.68,1,1,NA
"Q6PB66|LPPRC_MOUSE",19.8029017445988,20.6156414898453,19.6311964921023,20.518828414927,20.8871619232608,18.36578896065,19.8705496987311,21.4123135791325,21.1636988079386,21.4509731924472,19.8611974914096,20.6518148089002,0.917762241532756,0.82011912560401,-0.0926534759029103,-0.160858864348413,FALSE,FALSE,"NS","NS",49,156615,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Mus musculus OX=10090 GN=Lrpprc PE=1 SV=2",46.34,62,61,"Carbamidomethylation; Oxidation (M)"
"Q6PD03|2A5A_MOUSE",17.5436059858803,17.4546196355816,17.3244239703194,16.3730889338343,17.0705312573726,15.9652724203451,16.4490364141964,16.750319152242,16.7466976117513,15.6524254327415,16.4149992388231,15.4927171083147,0.0418459869163655,0.0577493761226085,-0.971252326743091,-0.795303799436812,TRUE,FALSE,"Down","NS",1686,56347,"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r5a PE=1 SV=1",6.79,3,3,"Carbamidomethylation"
"Q6PDC8|MFD4A_MOUSE",15.2571081018749,13.9616528077991,16.979756757361,15.8244506955785,15.7347608946776,15.7796374164781,15.2534829989394,14.9444860503965,15.0446687824837,15.420453058328,15.8639806388523,15.9059301934553,0.68624338469093,0.0226240509964855,0.380110446566404,0.649242019605298,FALSE,TRUE,"NS","Up",2741,56183,"Major facilitator superfamily domain-containing protein 4A OS=Mus musculus OX=10090 GN=Mfsd4a PE=2 SV=2",1.18,1,1,NA
"Q6PDG5|SMRC2_MOUSE",14.3603765544784,12.7907832966573,13.3849003167799,13.3978231458924,13.8524840587228,10.0815572020642,11.3459805860433,13.3176593545704,11.2136943771874,15.9577540732702,13.0340574826221,12.7490146999964,0.448840857046559,0.187414867781006,-1.06806525374543,1.95449731269588,FALSE,FALSE,"NS","NS",2366,132604,"SWI/SNF complex subunit SMARCC2 OS=Mus musculus OX=10090 GN=Smarcc2 PE=1 SV=2",0.49,2,1,NA
"Q6PDI6|MINY2_MOUSE",15.2734342975448,14.6867481955642,15.5711364695444,15.1299013030746,14.4971586954514,13.7878718569149,14.8364250874628,15.03557064614,16.1485210698857,14.8596201963703,14.3787731909735,14.8903529700153,0.205118430166575,0.22559179894222,-0.70546236907083,-0.630590148709825,FALSE,FALSE,"NS","NS",1326,65637,"Ubiquitin carboxyl-terminal hydrolase MINDY-2 OS=Mus musculus OX=10090 GN=Mindy2 PE=1 SV=1",4.99,4,3,NA
"Q6PDL0|DC1L2_MOUSE",15.9798759224563,15.5085296106135,16.7288138874608,17.5196717239835,18.1112718132637,14.8497286447423,18.2524290904802,19.3095741839921,17.7985908352389,17.9915964678302,18.4667596944499,19.3406503214565,0.517508539895781,0.818675464949237,0.754484253819616,0.146137458008468,FALSE,FALSE,"NS","NS",2193,54218,"Cytoplasmic dynein 1 light intermediate chain 2 OS=Mus musculus OX=10090 GN=Dync1li2 PE=1 SV=2",6.71,2,2,NA
"Q6PDM2|SRSF1_MOUSE",15.3214510038293,15.7989764232142,14.3378951687087,15.0676766103261,15.5867225290484,13.8131447622355,16.4680875141246,16.1905561041637,13.8976032379504,15.3612153221171,13.9545957867064,15.4215485383702,0.652521389094577,0.556082333502072,-0.330259564714058,-0.606295736348345,FALSE,FALSE,"NS","NS",1987,27745,"Serine/arginine-rich splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=3",6.05,2,2,NA
"Q6PDN3|MYLK_MOUSE",15.7780142259208,14.6931241690459,16.694283062345,16.4380012004493,16.2540890585789,16.8985083347295,15.3916295903015,15.5183694690578,15.8265932977278,15.8427353250335,15.9262541765917,16.0429430954382,0.255260012172171,0.0645737544887238,0.808392378815313,0.358446746658796,FALSE,FALSE,"NS","NS",1139,212925,"Myosin light chain kinase, smooth muscle OS=Mus musculus OX=10090 GN=Mylk PE=1 SV=3",1.65,3,3,NA
"Q6PE13|PRRT3_MOUSE",13.7423091202576,12.9370487965174,11.7492342336703,15.8789266988855,17.3437750911777,14.166121411512,13.4312501258371,13.2519163965333,12.3718700081846,12.8506581374234,12.5764621912903,17.1699154131866,0.0512926178254087,0.481526807341207,2.98674368370994,1.18066640378176,FALSE,FALSE,"NS","NS",2037,101224,"Proline-rich transmembrane protein 3 OS=Mus musculus OX=10090 GN=Prrt3 PE=1 SV=1",0.62,1,1,NA
"Q6PHN9|RAB35_MOUSE",16.8797484771675,18.0312108675635,17.9562411478581,18.6869870565221,17.0040211513249,22.307685552082,17.6008455980318,17.702459033752,17.2561037155208,17.404882105816,18.0365546312378,17.0677675169413,0.347486678570053,0.960106993185015,1.71049775577989,-0.0167346977698237,FALSE,FALSE,"NS","NS",1338,23025,"Ras-related protein Rab-35 OS=Mus musculus OX=10090 GN=Rab35 PE=1 SV=1",8.46,3,2,NA
"Q6PHU5|SORT_MOUSE",11.7188320865331,11.6222551647085,13.6407299337804,12.8280409524896,13.0172047654539,13.4434775413576,13.4097642912456,11.2561110746442,10.9605827554725,11.8232095063203,12.2594527832229,12.3341867242001,0.32260988458293,0.754957337250863,0.768968691426357,0.263463630793678,FALSE,FALSE,"NS","NS",2840,91200,"Sortilin OS=Mus musculus OX=10090 GN=Sort1 PE=1 SV=1",1.21,1,1,NA
"Q6PHZ2|KCC2D_MOUSE",14.7734333834639,14.0998875693236,14.5730258144466,14.1211888287541,13.6751772731,21.4153878541869,13.3595645453282,15.0889120183635,13.3696102955808,13.4494952813866,14.1702782744517,13.5768911398345,0.487693347055196,0.753645216615817,1.92180239626899,-0.207140721199901,FALSE,FALSE,"NS","NS",1175,56369,"Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Mus musculus OX=10090 GN=Camk2d PE=1 SV=1",5.01,3,2,NA
"Q6PHZ5|RB15B_MOUSE",16.142441359951,16.4127186865154,15.9312395049971,16.6191586385678,16.0004747590948,17.5732950349844,15.7970160946038,16.2679385094384,16.0621753958535,16.0026763727718,16.0225020840603,15.8566818098952,0.300017687292402,0.605339786300221,0.56884296039448,-0.0817565777227909,FALSE,FALSE,"NS","NS",3051,97076,"Putative RNA-binding protein 15B OS=Mus musculus OX=10090 GN=Rbm15b PE=1 SV=2",0.68,1,1,NA
"Q6PIC6|AT1A3_MOUSE",17.1574769118146,18.1382136935632,16.5928076237564,17.7544007687849,19.5818998873186,14.6533226746274,17.1109514083104,14.5400588209868,14.8720839756554,15.539384517537,17.2259037767521,18.8650289298179,0.983233519917789,0.246261540894869,0.03370836719888,1.70240767305148,FALSE,FALSE,"NS","NS",396,111692,"Sodium/potassium-transporting ATPase subunit alpha-3 OS=Mus musculus OX=10090 GN=Atp1a3 PE=1 SV=1",3.16,15,4,"Acetylation (Protein N-term); Oxidation (M)"
"Q6PIE5|AT1A2_MOUSE",18.2958406656842,21.1510552609395,20.9564809509983,18.3353617405863,18.7390929774832,18.5550827750606,19.6719502841035,20.9146419199974,19.6039243162714,20.5968267977771,20.108264224057,18.7454836159128,0.161676760542611,0.741940491759255,-1.59127979483063,-0.246647294208447,FALSE,FALSE,"NS","NS",156,112217,"Sodium/potassium-transporting ATPase subunit alpha-2 OS=Mus musculus OX=10090 GN=Atp1a2 PE=1 SV=1",16.57,33,21,"Acetylation (Protein N-term); Carbamidomethylation; Oxidation (M)"
"Q6PNC0|DMXL1_MOUSE",13.5639624706638,13.0157941456202,13.3199961417654,13.0711066729331,13.2037410501821,16.2585509443986,14.5657155694308,13.8414691149216,13.5026707222993,13.7950552301001,14.011095142125,14.5183138316619,0.451376521120707,0.734361432592174,0.877881969821475,0.13820293241174,FALSE,FALSE,"NS","NS",1435,336008,"DmX-like protein 1 OS=Mus musculus OX=10090 GN=Dmxl1 PE=1 SV=1",0.4,3,2,NA
"Q6R0H7|GNAS1_MOUSE",17.2364209579545,17.8301307886509,17.6650610549331,17.3676149884185,18.2124474623811,15.8977588765826,17.958443512333,17.0462420927642,17.1781004098695,17.6247292128002,17.6503905568252,17.5020860594219,0.582126705116133,0.529690599524334,-0.41793049138543,0.198139938026852,FALSE,FALSE,"NS","NS",395,121505,"Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas OS=Mus musculus OX=10090 GN=Gnas PE=1 SV=1",8.74,14,10,"Carbamidomethylation"
"Q6RT24|CENPE_MOUSE",13.7320043605273,15.4496419720115,14.0177940593476,15.2194147228361,14.6501409071278,14.0625264219069,13.9548686902591,14.0850192635869,12.4129384120101,13.7833109499955,12.1826927319731,13.3721725255567,0.717012462317327,0.633128316427024,0.244213886661489,-0.371550052776966,FALSE,FALSE,"NS","NS",1019,286525,"Centromere-associated protein E OS=Mus musculus OX=10090 GN=Cenpe PE=1 SV=1",0.32,2,1,NA
"Q6RUT7|UQCC4_MOUSE",14.0051853936347,12.7347955528465,12.4561628987493,12.4747294765958,12.9856124071638,11.1093280388442,13.8322936125498,13.6744193820303,14.0895783416636,12.4349932854474,12.8740641996786,12.6961012146131,0.299718770104211,0.00242941505039495,-0.875491307542235,-1.19704421216822,FALSE,TRUE,"NS","Down",3112,15348,"Ubiquinol-cytochrome c reductase complex assembly factor 4 OS=Mus musculus OX=10090 GN=Uqcc4 PE=1 SV=1",10.29,1,1,NA
"Q6TAC4|V2R26_MOUSE",12.8088238390613,13.262365178507,13.4250409331274,13.0720595629502,13.4301324835412,11.2350971431671,12.3497287874589,13.0124131119874,12.869552898188,13.1465013759794,11.8249156340018,12.6532279980094,0.452049635377747,0.665992102364966,-0.586313587012414,-0.202349929881231,FALSE,FALSE,"NS","NS",3132,96200,"Vomeronasal type-2 receptor 26 OS=Mus musculus OX=10090 GN=Vmn2r26 PE=2 SV=2",0.82,1,1,NA
"Q6URW6|MYH14_MOUSE",18.6380195531856,18.7060907157819,16.7209700465506,19.2861404737005,19.5491436393826,17.869103942069,18.6371916017714,18.0014527281179,16.9331717704325,18.1950762938391,19.9442204769579,18.6888960302124,0.350983263707618,0.206087590864747,0.879769246544672,1.08545890022918,FALSE,FALSE,"NS","NS",214,228586,"Myosin-14 OS=Mus musculus OX=10090 GN=Myh14 PE=1 SV=1",4.5,21,6,NA
"Q6VGS5|DAPLE_MOUSE",12.7416232347902,13.1118216351506,13.0339468814087,13.2586798256539,12.7857880907135,14.9647956096999,13.8775970286579,13.3933572053535,13.1245145736069,13.0734801875228,14.5592312839583,12.7708392849033,0.351482862919216,0.996603929007135,0.707290591572573,0.00269398292199874,FALSE,FALSE,"NS","NS",1105,226535,"Protein Daple OS=Mus musculus OX=10090 GN=Ccdc88c PE=1 SV=1",0.45,1,1,NA
"Q6VVW9|CP2R1_MOUSE",17.3120965139972,14.6452525720699,14.1692479531296,16.6906234748716,17.0163198288872,11.8798176685109,16.0202140849779,13.6481007054924,13.8858520151155,14.0031632557652,14.7120463623646,12.2238406285978,0.930096230309206,0.455758752253265,-0.179945355642309,-0.871705519619367,FALSE,FALSE,"NS","NS",2588,57313,"Vitamin D 25-hydroxylase OS=Mus musculus OX=10090 GN=Cyp2r1 PE=1 SV=1",1.2,1,1,NA
"Q6WVG3|KCD12_MOUSE",14.9254487372644,14.290609502135,14.3737717635573,13.6165513707904,13.399114470347,12.8649104062595,13.7440727748987,14.9937218101308,14.2983862497132,14.6221023856589,14.1795264452562,14.5539925016221,0.0144734687862512,0.796734599374117,-1.23641791851993,0.106480165931519,TRUE,FALSE,"Down","NS",3196,35892,"BTB/POZ domain-containing protein KCTD12 OS=Mus musculus OX=10090 GN=Kctd12 PE=1 SV=1",3.06,1,1,NA
"Q6Y685|TACC1_MOUSE",12.5104128452178,11.0209076183457,10.7673528457967,12.6439713753585,13.3382004248747,11.3979922261775,9.96602553231245,12.447745256844,10.2844652981678,12.4170173018793,13.3359647500849,11.568199212717,0.261333284507677,0.173534313817606,1.02716357235024,1.54098172578563,FALSE,FALSE,"NS","NS",1877,83952,"Transforming acidic coiled-coil-containing protein 1 OS=Mus musculus OX=10090 GN=Tacc1 PE=1 SV=1",1.03,2,1,NA
"Q6ZPZ3|ZC3H4_MOUSE",11.1579473227538,12.1245756375132,11.3144135321196,10.1651126342902,11.0317315241708,8.78150148413497,11.869804333361,12.2101401272537,11.1855104722789,10.848393139301,9.99077011668617,11.9965495053899,0.0994499357918468,0.283600591617441,-1.53953028326357,-0.80991405717219,FALSE,FALSE,"NS","NS",1826,140967,"Zinc finger CCCH domain-containing protein 4 OS=Mus musculus OX=10090 GN=Zc3h4 PE=1 SV=2",1.46,1,1,NA
"Q6ZQ38|CAND1_MOUSE",16.3943347381779,17.249839174254,14.0167305631827,16.7239006093855,16.8883319870067,24.4993011560592,14.2608279660657,17.021275733093,16.6730933012027,16.5315043707047,16.7667839405843,17.0584636342136,0.272665487257789,0.415047109337319,3.48354309227889,0.800518315047082,FALSE,FALSE,"NS","NS",946,136332,"Cullin-associated NEDD8-dissociated protein 1 OS=Mus musculus OX=10090 GN=Cand1 PE=1 SV=2",3.74,4,4,NA
"Q6ZQI3|MLEC_MOUSE",16.5170465009884,15.7765264108203,16.0971062431102,16.2630413768471,16.7009732334912,16.7406357700279,16.5037855280243,16.2615325598171,16.3664140874961,16.1794099680087,16.916481192973,16.1970131469238,0.17169488273185,0.842057000394247,0.437990408482431,0.0537240441893019,FALSE,FALSE,"NS","NS",2397,32342,"Malectin OS=Mus musculus OX=10090 GN=Mlec PE=1 SV=2",10.31,2,2,NA
"Q6ZQK5|ACAP2_MOUSE",11.8329348999487,12.7885957921953,12.8363543702143,12.3312699479603,9.7051903539118,9.74906005123263,13.0953775713343,10.3532165320148,9.52050986051596,9.18185516644107,11.1942007803619,11.1562298671504,0.111154021976641,0.724835497041119,-1.89078823641787,-0.47893938330391,FALSE,FALSE,"NS","NS",3038,87211,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Mus musculus OX=10090 GN=Acap2 PE=1 SV=2",1.82,1,1,"Carbamidomethylation"
"Q6ZQL4|WDR43_MOUSE",14.7726932419814,13.5942444649354,13.7658879595326,12.0304733386678,11.7521719633955,14.8136335578897,12.3924859420443,12.4706939497292,15.1239368425553,11.9754585167248,12.4306721539082,12.7798541586383,0.32205608480841,0.371011181087265,-1.17884893549883,-0.933710635019192,FALSE,FALSE,"NS","NS",2647,75381,"WD repeat-containing protein 43 OS=Mus musculus OX=10090 GN=Wdr43 PE=1 SV=2",0.89,1,1,NA
"Q6ZWN5|RS9_MOUSE",18.5661781185265,18.8109035153285,18.0511717597641,17.6981784526159,18.4921389927496,17.080933667877,18.5545184808081,18.6509294427165,18.4316358537322,18.7242610982221,18.3718614512176,18.4300501270484,0.197552486638772,0.78410719786067,-0.719000760125528,-0.0369703669228798,FALSE,FALSE,"NS","NS",773,22591,"Small ribosomal subunit protein uS4 OS=Mus musculus OX=10090 GN=Rps9 PE=1 SV=3",30.41,8,8,NA
"Q6ZWQ0|SYNE2_MOUSE",15.1428134697584,14.4214396293935,15.3225031562876,15.5031521119308,14.5206521327211,15.7622059217821,15.0475576440354,13.4649431259242,13.2317965836466,14.6229456175383,13.7992209007559,15.4093676313857,0.556511060885002,0.397919848684014,0.299751303664854,0.695745598691218,FALSE,FALSE,"NS","NS",960,782725,"Nesprin-2 OS=Mus musculus OX=10090 GN=Syne2 PE=1 SV=2",0.33,2,2,NA
"Q6ZWR6|SYNE1_MOUSE",13.4310969160729,12.9337824800118,12.4670356443118,12.3372334146434,11.9863800017411,12.383283733091,12.8885199030273,12.9260133219288,12.7044939802209,12.6680991749939,13.6729194157718,15.1113805554119,0.08109908851096,0.241774111012141,-0.708339296973708,0.977790647000212,FALSE,FALSE,"NS","NS",1098,1009926,"Nesprin-1 OS=Mus musculus OX=10090 GN=Syne1 PE=1 SV=2",0.09,2,1,NA
"Q6ZWU9|RS27_MOUSE",14.4524859809679,15.0874642915692,13.5075216318939,14.6219353637311,15.6328511362148,14.3387759308148,12.5722859723985,15.5608983661019,15.8123535695332,15.736850695274,15.8542539677754,16.9072939490616,0.441680535791724,0.24163937633012,0.515363508776593,1.51762023469248,FALSE,FALSE,"NS","NS",2310,9461,"Small ribosomal subunit protein eS27 OS=Mus musculus OX=10090 GN=Rps27 PE=1 SV=3",13.1,2,1,NA
"Q6ZWV3|RL10_MOUSE",17.6067845036021,17.4652829266664,17.4999583597326,17.1907718656099,17.6588875178886,16.0309858369961,16.9264575220816,17.2478270344214,17.3014729739216,17.5515749701694,17.1678011148488,17.5639775105343,0.310316675113861,0.198784654521667,-0.563793523168858,0.269198688375948,FALSE,FALSE,"NS","NS",772,24604,"Large ribosomal subunit protein uL16 OS=Mus musculus OX=10090 GN=Rpl10 PE=1 SV=3",39.72,8,7,"Carbamidomethylation"
"Q6ZWV7|RL35_MOUSE",16.1002555793014,16.7056302276367,16.3946850840224,16.8053175240071,17.0751108868382,15.7395857589629,15.7228884937544,16.1803860877039,16.0143786143171,16.4298385569031,16.3535254074398,16.5584636143919,0.768381826374571,0.031645150094552,0.13981442628257,0.474724794319783,FALSE,TRUE,"NS","Up",2314,14553,"Large ribosomal subunit protein uL29 OS=Mus musculus OX=10090 GN=Rpl35 PE=1 SV=1",15.45,2,2,NA
"Q6ZWX6|IF2A_MOUSE",17.5933986368088,17.8860394682522,18.8198182809765,18.5761960092697,17.7781913760248,17.4294007749533,16.7671221022125,18.991339593341,18.7351598630044,17.3155177266648,18.2843840328106,18.5780540590564,0.749350799003556,0.901644294861651,-0.171822741929937,-0.105221913342024,FALSE,FALSE,"NS","NS",884,36108,"Eukaryotic translation initiation factor 2 subunit 1 OS=Mus musculus OX=10090 GN=Eif2s1 PE=1 SV=3",22.22,7,7,"Carbamidomethylation; Oxidation (M)"
"Q6ZWY3|RS27L_MOUSE",14.521077981572,16.466469560084,16.1443668785451,14.5574813522462,16.2620054451444,16.2676916005795,15.0137034506898,15.3646571337027,14.6779026092169,15.4906998570639,14.9489855468736,15.2886903755597,0.986500825596641,0.426829303720487,-0.0149120074103042,0.224037528629236,FALSE,FALSE,"NS","NS",1680,9477,"Small ribosomal subunit protein eS27-like OS=Mus musculus OX=10090 GN=Rps27l PE=1 SV=3",14.29,3,2,NA
"Q70IV5|SYNEM_MOUSE",16.2425718049275,16.5718491477586,19.0161188043797,19.396816808594,20.0963045260046,18.695663194849,20.2577680985983,20.2047603757175,18.0689432415377,18.2187058791673,20.5220854161027,19.9213076420904,0.0927387073179403,0.967284110724634,2.11941492412727,0.0435424071689852,FALSE,FALSE,"NS","NS",329,173209,"Synemin OS=Mus musculus OX=10090 GN=Synm PE=1 SV=2",8.14,14,12,NA
"Q71LX4|TLN2_MOUSE",16.8637296672785,15.1111053620687,14.9846075954009,15.1750342939423,15.8243845107835,15.7866609341984,13.8843366293908,13.9507643765674,11.840778867561,16.2312161171668,15.1749293485139,14.7488788054091,0.932591246263483,0.058113428242314,-0.0577876286079579,2.15971479919019,FALSE,FALSE,"NS","NS",296,253621,"Talin-2 OS=Mus musculus OX=10090 GN=Tln2 PE=1 SV=3",0.97,13,2,"Carbamidomethylation"
"Q71RI9|KAT3_MOUSE",17.8424205709361,16.7080918342084,17.1428424807181,18.3193915519925,18.0267718057994,13.9024144978648,17.7940116129312,17.3322966598121,20.3448583756267,17.4344549166127,18.2693511694072,20.8956811849948,0.758665478798494,0.80173341831442,-0.481592343401992,0.376106874214866,FALSE,FALSE,"NS","NS",589,51126,"Kynurenine--oxoglutarate transaminase 3 OS=Mus musculus OX=10090 GN=Kyat3 PE=1 SV=1",25.05,10,10,"Carbamidomethylation; Oxidation (M)"
"Q75NR7|RECQ4_MOUSE",13.2674123144558,15.2437844255845,13.8320948891082,12.8719073547395,11.0638606460972,13.8737200707601,13.9212902467587,15.0739065289087,13.7888610456045,15.7636050493239,13.3698106541802,14.4081309451389,0.209150962281448,0.7692522535374,-1.51126785251725,0.25249627579033,FALSE,FALSE,"NS","NS",3262,135124,"ATP-dependent DNA helicase Q4 OS=Mus musculus OX=10090 GN=Recql4 PE=2 SV=2",0.82,1,1,NA
"Q76MZ3|2AAA_MOUSE",18.9654163505131,19.5591475804462,19.2683502379905,19.7291386893492,19.335369635694,19.5967140779978,19.2195843643456,19.6444911035506,19.3843096893672,20.4054036825095,19.8917462561351,18.9583544671747,0.234199812718108,0.489137909239791,0.289436078030459,0.335706416185275,FALSE,FALSE,"NS","NS",240,65323,"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r1a PE=1 SV=3",35.14,20,15,"Acetylation (Protein N-term); Carbamidomethylation; Oxidation (M)"
"Q78IK2|ATPMK_MOUSE",20.5698051843089,21.2769636956283,20.1046519855396,21.3512758283558,20.9252326428926,20.3807570795898,21.3915843873861,17.7035548583793,21.1249920056725,20.5932297990773,21.0243065671921,21.6147690554738,0.622421272421168,0.458029605044959,0.235281561787119,1.00405805676843,FALSE,FALSE,"NS","NS",2490,6382,"ATP synthase F(0) complex subunit k, mitochondrial OS=Mus musculus OX=10090 GN=Atp5mk PE=1 SV=1",43.1,2,2,NA
"Q78IK4|MIC27_MOUSE",18.671597973706,18.8631914819536,18.9511323484429,18.8152374902815,18.6904890179234,18.1963705398614,18.8720773906477,19.0801859292984,18.9829361602233,18.5620728266196,19.5041250458292,18.518198822978,0.273860845900434,0.738829309571922,-0.26127491867874,-0.116934261580838,FALSE,FALSE,"NS","NS",346,29261,"MICOS complex subunit Mic27 OS=Mus musculus OX=10090 GN=Apool PE=1 SV=1",58.87,15,15,"Carbamidomethylation; Oxidation (M)"
